,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130802,2.4699,20131213,3.1921,4.7376,0.4841640299489363,0
1,20140425,3.5316,20140530,3.4051,7.4729,1.1946198349534523,1
2,20140620,3.4722,20150710,10.7063,10.8473,0.01316981590278621,0
3,20160729,6.8775,20160819,6.9113,8.0735,0.16815939114204267,0
4,20171020,6.4584,20171117,6.3644,6.982,0.09703978379737295,0
5,20171117,6.3861,20180214,6.2301,6.9283,0.11206882714563168,0
6,20180413,6.4912,20180615,6.3376,6.4092,0.011297652108053538,0
7,20190215,4.3407,20190510,4.8417,5.0873,0.050725984674804214,0
8,20190517,4.5174,20190531,4.6607,5.16,0.10712983028300466,0
9,20190606,4.5962,20190719,4.3358,5.96,0.3746021495456433,0
