,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130927,5.3617,20140110,6.7,9.42,0.4059701492537313,0
1,20140404,7.1883,20140418,7.34,9.6,0.3079019073569482,0
2,20140516,7.57,20140711,7.21,9.6,0.33148404993065184,0
3,20140829,7.8563,20141128,8.28,11.32,0.3671497584541064,0
4,20150731,8.0773,20150814,8.33,10.5,0.26050420168067223,0
5,20151106,7.5057,20160122,6.33,11.45,0.8088467614533964,1
6,20160304,7.2107,20170126,10.48,17.3,0.6507633587786259,1
7,20170915,10.2953,20171201,10.07,13.12,0.3028798411122144,0
8,20171208,10.4317,20180105,9.79,12.99,0.32686414708886635,0
9,20180316,9.8913,20180511,9.16,12.59,0.3744541484716157,0
10,20180518,9.7137,20180706,8.65,9.69,0.12023121387283227,0
11,20190308,6.5673,20190510,5.6,6.29,0.12321428571428579,0
