,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20140516,9.0423,20140725,10.8352,15.5249,0.432820806261075,0
1,20150217,11.8581,20150710,12.5206,15.5026,0.23816749996006575,0
2,20151211,13.6989,20160122,10.4667,17.6651,0.6877430326655011,1
3,20160205,12.413,20160506,13.9611,16.1988,0.16028106667812697,0
4,20160527,13.6122,20160608,13.9611,16.1988,0.16028106667812697,0
5,20160805,13.5929,20161125,13.862,14.6839,0.05929158851536571,0
6,20170317,13.7254,20170428,12.2085,12.7432,0.04379735430233026,0
7,20171215,10.7257,20180202,9.917,12.5052,0.26098618533830803,0
8,20180727,8.3019,20181228,10.5124,12.017000000000001,0.14312621285339236,0
9,20190329,10.4689,20190510,8.7686,9.58,0.09253472618205881,0
10,20190930,8.3402,20191129,7.66,7.94,0.036553524804177576,0
