,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130930,3.1187,20131108,2.9774,3.1217,0.04846510378182318,0
1,20131220,3.0309,20140117,2.8059,3.3652,0.19932998324958137,0
2,20140411,2.9289,20140530,2.7969,4.9593,0.7731416925882226,1
3,20140620,2.8664,20150213,3.9525,10.0514,1.5430487033523084,1
4,20150731,5.612,20160122,4.6463,7.11,0.5302498762456148,1
5,20160318,6.0935,20160506,5.1896,6.532,0.25867118853090787,0
6,20160812,5.0719,20160923,4.9416,7.119,0.44062651772705186,0
7,20160923,5.1412,20170106,5.3108,7.119,0.34047601114709636,0
8,20170210,5.2121,20170331,5.0363,7.119,0.41353771618052937,0
9,20170407,5.2537,20170707,5.5759,6.2936,0.12871464696282212,0
10,20170811,5.4641,20171110,5.5858,5.7101,0.02225285545490348,0
11,20181109,3.3333,20190104,2.8666,4.2076,0.46780157678085543,0
12,20190104,3.0519,20190531,3.4886,3.8675,0.10861090408759969,0
13,20190906,3.505,20191115,3.23,4.18,0.29411764705882343,0
