,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130510,8.0564,20130621,7.466,13.8585,0.8562148406107687,1
1,20131108,7.2365,20140130,10.5451,11.5552,0.0957885653052128,0
2,20140808,9.3485,20141121,9.9007,21.081999999999997,1.1293443897906206,1
3,20150116,9.7655,20150710,11.3193,19.8149,0.7505411111994559,1
4,20150717,11.9415,20150731,12.0732,19.8149,0.6412301626743533,1
5,20160226,11.9696,20160812,17.0996,21.9043,0.28098318089312035,0
6,20170707,14.1098,20170915,12.3626,14.7541,0.19344636241567298,0
7,20171013,12.8177,20171124,10.9988,15.4755,0.407017129141361,0
8,20180302,11.8395,20180629,12.112,12.2609,0.01229359313077934,0
9,20190215,8.8053,20190517,9.0343,11.28,0.2485748757513033,0
10,20190606,8.882,20190628,9.21,10.65,0.15635179153094456,0
