,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20160115,27.2817,20160129,27.4992,72.1466,1.623589049863269,1
1,20160129,27.3243,20160219,27.3374,72.1466,1.6391171069670125,1
2,20160520,30.5471,20160805,29.1556,33.7134,0.15632674340435457,0
3,20160805,29.485,20160819,31.3729,33.7134,0.07460260288338019,0
4,20161104,31.2501,20161216,29.9401,30.2966,0.011907107858691203,0
5,20171103,18.6226,20171222,17.8814,22.3814,0.25165814757233773,0
6,20171222,18.0813,20180126,17.0796,22.3814,0.3104171057870208,0
7,20180420,16.9881,20180615,15.3716,22.3814,0.4560227952848108,0
8,20180706,15.8928,20180817,14.4304,19.7541,0.3689225523894002,0
9,20181207,14.5758,20190111,13.7686,19.7541,0.43472103191319394,0
10,20190111,14.1603,20190510,16.07,17.3,0.0765401369010579,0
11,20190606,15.3076,20190802,15.53,17.3,0.11397295556986486,0
12,20190830,15.8767,20191011,14.85,17.3,0.16498316498316506,0
13,20191011,15.8306,20191129,15.05,16.19,0.07574750830564787,0
