,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131122,4.391,20140103,4.0196,4.4192,0.09941287690317456,0
1,20140516,3.9941,20140704,3.8274,6.4808,0.6932643570047553,1
2,20140711,3.9082,20150130,5.3169,15.1696,1.8530910869115462,1
3,20150213,5.1035,20150227,5.2379,15.1696,1.8961224918383324,1
4,20150717,7.2313,20150731,7.4704,11.8572,0.5872242450203471,1
5,20150902,7.7962,20150930,6.3663,8.2761,0.2999858630601762,0
6,20151218,7.837000000000001,20160122,5.103,6.1673,0.20856359004507158,0
7,20160715,5.4624,20160923,5.3715,6.4458,0.2,0
8,20170331,5.8036,20170414,5.8391,6.0877,0.04257505437481798,0
9,20181228,3.3128,20190517,3.8396,4.2,0.09386394416085016,0
10,20190606,3.7094,20190621,3.78,3.93,0.03968253968253978,0
