,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131227,6.1988,20140110,6.2748,9.8049,0.5625836680053548,1
1,20140516,7.8921,20140620,8.1465,10.8038,0.3261891609893821,0
2,20140808,8.0415,20141128,8.9903,19.2995,1.1467025572005383,1
3,20141205,8.5383,20141231,7.6325,19.2995,1.5285948247625283,1
4,20150306,8.6263,20150703,12.1228,15.3911,0.26959943247434587,0
5,20150703,10.8646,20150717,12.5883,15.3911,0.22265119197985428,0
6,20151030,12.6808,20160122,11.4148,19.9574,0.7483792970529488,1
7,20160205,12.2405,20160812,16.6458,17.7951,0.0690444436434416,0
8,20170331,15.8266,20170428,14.0354,14.3326,0.021175028855607972,0
9,20171103,13.3018,20171208,12.3034,12.5595,0.020815384365297396,0
10,20190125,7.1607,20190621,10.0327,17.05,0.6994428219721511,1
11,20190816,9.968,20191213,12.06,18.09,0.49999999999999994,0
