,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20140130,12.6777,20140815,13.46,15.98,0.18722139673105492,0
1,20150213,12.110999999999999,20151225,16.01,17.86,0.11555277951280435,0
2,20160422,14.7557,20160527,13.2,17.86,0.3530303030303031,0
3,20160527,14.578,20170303,15.44,17.86,0.1567357512953368,0
4,20171208,8.5877,20171229,8.32,8.57,0.03004807692307692,0
5,20171229,8.235,20180112,8.44,8.57,0.015402843601895828,0
6,20190111,5.375,20190215,4.51,7.28,0.6141906873614192,1
7,20190222,5.1713,20190517,5.73,6.3,0.0994764397905758,0
8,20190524,5.284,20190606,5.43,6.3,0.16022099447513816,0
9,20190606,5.352,20190816,4.77,5.68,0.19077568134171913,0
