,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130510,3.9736,20130621,3.6826,5.4922,0.49139195133872826,0
1,20130726,3.9117,20131101,4.1614,5.9006,0.417936271447109,0
2,20140801,4.9429,20150217,6.812,18.3566,1.6947445684086904,1
3,20150710,9.3588,20150724,9.6086,13.0729,0.360541598151656,0
4,20150807,9.6307,20150902,9.151,9.8555,0.07698612173532941,0
5,20160701,7.1504,20160923,6.6981,9.5509,0.4259118257416282,0
6,20160923,6.8844,20170210,8.1245,9.2274,0.13574989230106468,0
7,20171020,7.6575,20171110,7.3118,7.3637,0.007098115375147001,0
8,20181109,5.3531,20181207,5.2732,6.9306,0.3143063035727831,0
9,20181207,5.3389,20190111,5.1452,6.9306,0.34700303195211074,0
10,20190201,5.2697,20190517,5.4088,6.03,0.11484987427895281,0
11,20190712,5.6215,20190823,5.0,6.64,0.32799999999999996,0
