,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131101,3.0529,20140103,3.1686,4.7509,0.4993688064129267,0
1,20140117,3.0316,20140130,3.1056,5.0776,0.6349819680577024,1
2,20140207,3.0714,20140411,3.0938,5.9436,0.9211325877561576,1
3,20140704,3.0333,20150717,4.5932,8.1112,0.7659148306191761,1
4,20150717,6.48,20150731,6.285,8.1112,0.2905648369132856,0
5,20150807,6.6518,20150902,5.1387,6.7,0.3038317084087415,0
6,20151211,6.1238,20160122,4.024,14.0487,2.4912276341948307,1
7,20160520,4.9965,20160812,5.0599,7.3716,0.45686673649676873,0
8,20180330,3.603,20180504,2.91,3.47,0.19243986254295534,0
9,20180629,3.2063,20180824,2.75,3.41,0.24000000000000005,0
10,20190201,2.54,20190510,2.86,4.97,0.7377622377622377,1
11,20190816,3.2587,20190830,3.49,3.84,0.1002865329512893,0
