,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130628,4.561,20131108,5.4364,9.4656,0.7411522330954309,1
1,20131108,5.3544,20131122,5.6043,9.4656,0.6889888121620897,1
2,20140110,5.5592,20140509,6.9128,12.5739,0.8189301006827914,1
3,20140516,6.5355,20140530,6.9227,14.3335,1.0705071720571455,1
4,20141212,9.4721,20150417,10.5277,21.7375,1.064790979986132,1
5,20150703,12.2294,20150731,14.3038,20.7589,0.451285672338819,0
6,20151009,12.3169,20160122,13.0039,40.9691,2.1505240735471665,1
7,20160311,13.1985,20160812,31.5831,35.7596,0.13223844397795015,0
8,20160930,26.337,20161021,27.2584,44.4138,0.6293619581486808,1
9,20170224,26.2911,20170428,44.2949,44.4138,0.0026842819376497874,0
10,20170616,23.4762,20171110,27.9184,34.3559,0.23058269814889107,0
11,20180504,25.9581,20180817,26.5699,32.9041,0.2383975852374303,0
12,20181123,26.971999999999998,20190412,27.7233,28.4194,0.025108843463801253,0
13,20190906,25.5179,20191101,22.4,37.73,0.684375,1
