,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20160115,6.5852,20160129,7.0152,26.1751,2.731197970122021,1
1,20160311,6.7917,20160722,8.8658,9.734,0.0979268650319204,0
2,20160819,8.1923,20170126,7.0708,10.4698,0.48070939639079013,0
3,20170630,7.5598,20171201,9.6181,16.1678,0.6809764922385918,1
4,20171201,8.7412,20171215,8.9753,16.1678,0.8013659710538922,1
5,20171229,9.0497,20180112,9.2671,16.1678,0.7446450345847138,1
6,20180504,10.3744,20180518,11.0614,16.1678,0.46164138355000256,0
7,20180706,9.6116,20180817,7.4708,8.7754,0.17462654601916794,0
8,20190329,6.9958,20190430,6.316,10.44,0.6529449018366054,1
9,20190823,6.3862,20200214,6.16,8.56,0.3896103896103897,0
