,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130913,5.0598,20140523,7.7209,18.8668,1.443601134582756,1
1,20140627,7.3618,20140718,7.3427,18.8668,1.5694635488308117,1
2,20140808,7.428,20150109,11.898,40.7506,2.424995797613044,1
3,20151225,18.5323,20160122,11.592,14.9668,0.2911318150448584,0
4,20160318,14.4748,20160520,11.8805,13.9515,0.17431926265729555,0
5,20161028,12.616,20161216,12.3463,13.6741,0.10754639041656204,0
6,20170407,12.3417,20170512,10.6146,10.6146,0.0,0
7,20190201,5.2546,20190517,6.0673,6.8,0.12076211824040338,0
8,20190606,5.7352,20190621,5.8082,6.8,0.17075858269343333,0
9,20190830,5.8956,20200214,5.8,7.85,0.35344827586206895,0
