,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131108,5.2774,20140314,5.8849,11.6523,0.9800336454315282,1
1,20140314,5.7457,20140328,6.0514,11.6523,0.9255544171596656,1
2,20140516,5.9564,20141121,9.1505,19.5495,1.1364406316594722,1
3,20150227,9.0984,20150717,9.5471,15.2264,0.5948717411570005,1
4,20150717,10.7345,20150731,11.2606,15.2264,0.3521837202280518,0
5,20150807,11.0266,20150902,8.0783,15.2264,0.8848520109428962,1
6,20151127,11.2469,20160122,8.8127,17.2777,0.9605455762706095,1
7,20160325,10.1199,20160812,12.7294,17.6009,0.38269674925762404,0
8,20170901,12.7,20171103,11.6838,11.7132,0.0025163046269193893,0
9,20180511,9.3967,20180622,8.0118,8.2096,0.02468858433810141,0
10,20190201,6.1101,20190510,8.357999999999999,10.83,0.2957645369705673,0
