,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130628,2.7522,20130712,2.7348,3.6822,0.34642387011847303,0
1,20140404,3.0774,20141128,3.8217,8.1391,1.1297066750399036,1
2,20150703,5.1296,20150717,5.7524,6.2988,0.09498644044225023,0
3,20151211,5.359,20160122,4.1777,10.776,1.5794097230533548,1
4,20160506,4.6557,20160812,5.8896,6.8851,0.16902675903287162,0
5,20160930,5.3712,20161021,5.4336,7.1498,0.3158495288574793,0
6,20161104,5.5834,20161223,5.0308,7.7926,0.5489782937107418,1
7,20170217,5.3837,20170505,5.2664,8.9298,0.695617499620234,1
8,20170609,5.4075,20171201,7.1399,8.198,0.14819535287609076,0
9,20171215,6.8123,20171229,6.952000000000001,8.198,0.17922899884925192,0
10,20180323,7.2095,20180504,6.6751,7.3674,0.10371380204041893,0
11,20180504,7.044,20180622,6.1584,6.3968,0.03871135359833715,0
12,20190222,4.638999999999999,20190510,4.6188,5.2,0.1258335498397852,0
13,20190524,4.4695,20190606,4.52,5.86,0.2964601769911506,0
14,20190712,4.5488,20190823,4.49,6.62,0.4743875278396436,0
15,20190906,4.7069,20191011,4.48,6.62,0.4776785714285713,0
