,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20140130,5.6458,20140411,5.502999999999999,7.3948,0.3437761221152101,0
1,20140613,5.4777,20150109,6.5113,13.4728,1.0691413389031375,1
2,20150109,6.6246,20150123,6.5401,13.4728,1.0600296631549977,1
3,20150731,8.4176,20150814,9.0787,23.3162,1.5682311344135174,1
4,20151023,8.745,20160122,12.4372,17.0581,0.37153860997652194,0
5,20160205,12.4266,20160226,12.8728,17.0581,0.3251274004101672,0
6,20160408,13.015999999999998,20160520,10.3853,17.0581,0.6425235669648444,1
7,20160624,13.9132,20160812,11.4889,18.1778,0.582205433070181,1
8,20160930,12.469000000000001,20161216,12.1802,19.8988,0.6337005960493262,1
9,20170303,12.3947,20170609,16.3297,19.801,0.21257585871142762,0
10,20171103,16.831,20171201,15.7333,19.801,0.2585408019932245,0
11,20171215,16.6221,20171229,16.7013,19.801,0.18559633082454652,0
12,20171229,16.6065,20180214,12.2717,13.9145,0.13386898310747503,0
13,20190215,5.1546,20190510,5.3996,14.7,1.722423883250611,1
14,20190809,5.3806,20200214,11.26,13.88,0.23268206039076386,0
