,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130705,2.6032,20130719,2.6405,3.6389,0.3781102064003031,0
1,20130830,2.7062,20131108,2.4773,4.2351,0.7095628305009486,1
2,20140124,2.6902,20141024,4.4407,15.704,2.5363793996442006,1
3,20141219,4.32,20150710,5.5281,8.0803,0.4616776107523379,0
4,20150710,5.8773,20150731,7.2953,8.0803,0.10760352555755065,0
5,20150807,6.0068,20150821,6.2409,8.0803,0.29473313143937563,0
6,20151127,6.4295,20160122,4.927,7.7948,0.582058047493404,1
7,20160408,5.5098,20160527,4.9763,21.8308,3.386954162731347,1
8,20160624,5.4875,20161209,6.9673,7.4219,0.06524765691157265,0
9,20170331,6.7891,20170512,6.3842,7.2012,0.1279721813226403,0
10,20170811,6.1525,20171027,6.1582,6.3966,0.03871261082783937,0
11,20171201,6.1049,20180126,5.4729,5.8602,0.07076686948418567,0
12,20190201,3.8143,20190222,3.86,5.9,0.528497409326425,1
13,20190906,4.039,20191018,3.66,4.18,0.14207650273224032,0
