,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130823,2.8806,20131108,2.8374,2.9791,0.04994008599421996,0
1,20140523,2.6933,20140620,2.6325,4.8972,0.8602849002849003,1
2,20150703,5.4646,20150717,6.287000000000001,6.7866,0.07946556386193719,0
3,20150807,5.7327,20150902,4.7557,6.2222,0.30836680194293165,0
4,20151211,5.6247,20160122,4.4134,6.474,0.4668962704490868,0
5,20160729,4.5865,20161111,4.8898,6.3794,0.3046341363654956,0
6,20170331,4.8685,20170512,4.5364,6.3794,0.4062692884225377,0
7,20170818,4.6612,20171117,4.6362,6.1754,0.3319960312324749,0
8,20180214,4.8896,20180302,4.9514,4.97,0.0037565133093670827,0
9,20181109,4.0414,20190104,3.5403,5.6023,0.5824365166793775,1
10,20190201,3.7882,20190517,4.4442,4.66,0.0485576706718869,0
11,20190930,4.3888,20191115,3.93,4.62,0.17557251908396945,0
