,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130510,6.9227,20130809,8.3856,9.9288,0.18402976531196344,0
1,20131122,8.4112,20140117,7.4248,14.3643,0.9346379700463312,1
2,20140523,8.2236,20141212,15.529000000000002,43.6752,1.8124927554897283,1
3,20150710,19.771,20150724,22.517,26.4769,0.1758626815295111,0
4,20150731,20.9072,20150814,21.6241,25.7587,0.19120333331791856,0
5,20151030,22.2355,20160122,14.5584,22.614,0.5533300362677217,1
6,20160624,17.0049,20160923,18.6348,20.866999999999997,0.11978663575675612,0
7,20170929,14.8794,20180223,14.3654,17.8131,0.2400002784468236,0
8,20180323,15.6203,20180504,14.8806,17.8131,0.1970686665860247,0
9,20180518,15.6194,20180706,13.0973,14.6627,0.119520817267681,0
10,20190222,10.6123,20190510,10.5016,13.37,0.2731393311495391,0
11,20190606,10.2203,20190621,10.4323,14.27,0.36786710504874287,0
12,20190906,10.6864,20191129,11.2,14.27,0.2741071428571429,0
