,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130918,8.1062,20130930,8.1995,12.8808,0.5709250564058784,1
1,20140328,9.654,20140411,9.7282,19.0948,0.9628297115602065,1
2,20140530,10.1909,20150724,34.3797,52.56399999999999,0.5289254996407762,1
3,20151225,31.5972,20160122,23.7348,26.8602,0.13168006471510182,0
4,20160603,25.4107,20160812,23.0466,26.5788,0.1532633880919528,0
5,20160812,23.3833,20160826,23.3863,26.5788,0.13651154735892393,0
6,20161202,24.2421,20161230,23.0951,25.4338,0.10126390446458353,0
7,20170217,23.5085,20170428,22.9302,23.4736,0.023698005250717476,0
8,20180330,18.7265,20180615,18.9522,21.1523,0.11608678675826548,0
9,20190111,14.2383,20190524,17.75,22.63,0.2749295774647887,0
