,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130927,1.0314,20131108,1.0204,2.7319999999999998,1.6773814190513523,1
1,20131227,1.02,20140117,0.9605,3.9826,3.146382092660073,1
2,20140207,1.0223,20140314,0.9845,5.1754,4.256881665820213,1
3,20140314,1.0325,20150213,4.3866,7.6477,0.7434231523275432,1
4,20150703,5.4342,20150717,5.7815,6.2247,0.07665830666781977,0
5,20150731,5.496,20150814,5.5309,6.0609,0.09582527255961963,0
6,20160701,3.6198,20160914,3.4975,4.0579,0.16022873481057898,0
7,20161104,3.4662,20161223,3.3333,4.0579,0.21738217382173827,0
8,20170317,3.4225,20170519,3.3623,3.8195,0.13597834815453716,0
9,20170825,3.4063,20171013,3.3335,3.4016,0.02042897855107253,0
10,20171208,3.3491,20180214,2.8768,3.1975,0.11147803114571747,0
11,20181012,2.5394,20181221,2.2949,3.2756,0.42733888186849084,0
12,20190201,2.3675,20190510,2.7068,2.9225,0.079688192699867,0
13,20190531,2.5933,20190614,2.6283,2.89,0.09957006430011806,0
14,20190830,2.6902,20191011,2.56,2.71,0.058593749999999965,0
