,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131122,6.8815,20131206,6.8068,8.048,0.1823470647000059,0
1,20140207,7.1441,20140328,6.502999999999999,7.1624,0.10139935414424123,0
2,20140404,7.0594,20140509,6.5159,8.0023,0.22811890912997432,0
3,20141024,6.4910000000000005,20150123,7.2496,17.9397,1.4745779077466339,1
4,20150717,9.4192,20150731,9.8851,12.0951,0.22356880557606912,0
5,20150807,9.5795,20150902,8.6603,10.4243,0.20368809394593734,0
6,20151106,10.0621,20151211,8.8533,9.4524,0.06766968249127443,0
7,20160715,7.4679,20161014,7.4686,9.53,0.27600889055512395,0
8,20171013,7.5574,20171117,7.1012,8.7457,0.23158057793049047,0
9,20181130,5.0856,20190104,4.8729,9.2065,0.8893266843152949,1
10,20190104,4.965,20190118,5.0592,9.2065,0.8197541113219483,1
