,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130614,5.3536,20130719,4.4731,7.6394,0.7078536138248643,1
1,20131108,5.1595,20140411,5.9582,10.0865,0.6928770434023698,1
2,20140613,6.2307,20141231,8.8261,59.2386,5.711752642730084,1
3,20150109,8.5729,20150123,8.8261,59.2386,5.711752642730084,1
4,20150807,23.7794,20150821,26.4051,52.1647,0.97555396495374,1
5,20151113,28.006999999999998,20160122,24.6545,29.5835,0.19992293496116337,0
6,20160205,27.97,20160226,28.5566,29.5835,0.0359601633247656,0
7,20180413,8.9891,20180622,9.4753,10.8971,0.1500532964655472,0
8,20180622,8.8968,20180706,9.8631,10.8971,0.10483519380316542,0
9,20180803,9.0738,20180817,8.9484,12.4184,0.38777882079477904,0
10,20190215,7.8013,20190510,8.849,14.34,0.6205220928918521,1
11,20190930,10.2858,20191101,10.99,12.14,0.10464058234758875,0
