,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130628,4.7324,20131108,5.1478,9.4696,0.8395431057927657,1
1,20131108,5.3656,20140314,6.6889,9.4696,0.4157185785405671,0
2,20140523,6.4936,20150710,15.0846,26.3306,0.7455285522983706,1
3,20150717,13.4864,20150902,12.5146,26.3306,1.1039905390503892,1
4,20151016,15.1045,20160219,12.94,14.5024,0.12074188562596602,0
5,20170224,11.6392,20170505,10.8488,11.7058,0.07899491187965482,0
6,20170915,11.0378,20171110,10.9607,11.6568,0.06350871750891834,0
7,20180323,10.0149,20180608,9.5725,9.7009,0.013413423870462363,0
8,20190201,8.0199,20190510,8.9007,11.49,0.29090970373116715,0
9,20190809,9.1892,20191101,9.4,13.86,0.4744680851063829,0
