,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130712,8.9119,20130726,9.0124,16.9229,0.8777351205006435,1
1,20140411,13.7207,20140425,14.2664,18.1036,0.2689676442550327,0
2,20140627,14.0873,20140718,14.1874,20.3876,0.4370215825309781,0
3,20141024,14.4848,20141107,14.6218,37.8394,1.5878756377463785,1
4,20141114,14.5295,20150109,14.217,37.8394,1.6615601041007244,1
5,20150109,14.8645,20150123,14.9279,37.8394,1.534810656555845,1
6,20150717,20.5252,20150731,19.7891,28.4339,0.4368465468363897,0
7,20151106,19.4733,20160122,16.0546,20.2907,0.2638558419393819,0
8,20160219,17.9314,20160304,17.1907,20.7262,0.20566352737235827,0
9,20160617,17.6212,20160812,15.9356,25.1406,0.5776374909008759,1
10,20160812,16.1091,20160826,16.7571,25.1406,0.5002953971749287,1
11,20160930,16.1399,20170106,18.519000000000002,19.5978,0.05825368540417935,0
12,20180309,11.5992,20180525,12.0656,14.7563,0.22300590107412807,0
13,20180601,11.4802,20180629,9.5213,14.7563,0.5498198775377311,1
14,20190104,9.753,20190118,9.8708,14.2478,0.44342910402399005,0
15,20190201,9.6136,20190510,10.6485,14.99,0.4077100061041461,0
16,20191011,10.5644,20200103,11.88,13.2,0.11111111111111098,0
