,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130510,2.1366,20130628,2.0253,2.3619,0.16619760035550277,0
1,20131108,2.0679,20140418,2.2669,3.8309,0.6899289778993338,1
2,20140704,2.2352,20150213,3.4429,22.7844,5.617793139504489,1
3,20150717,4.8373,20150731,5.2235,5.522,0.05714559203599132,0
4,20150807,4.9423,20150902,3.7261,5.4076,0.4512761332224042,0
5,20151211,4.8262,20160129,3.9201,5.6115,0.43146858498507695,0
6,20160205,4.2375,20160520,4.2186,9.0822,1.1528943251315602,1
7,20160624,4.533,20170428,4.5469,9.0822,0.9974488112780137,1
8,20170728,4.7995,20171027,4.6754,5.0534,0.08084869743765243,0
9,20171103,4.7442,20171117,4.745,5.0534,0.06499473129610112,0
10,20180309,4.6001,20180504,3.9392,4.0487,0.02779752233956137,0
11,20190222,3.4437,20190510,3.5,3.86,0.10285714285714283,0
12,20190517,3.5127,20190531,3.56,3.94,0.10674157303370783,0
