,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130517,6.7994,20130913,10.7301,22.2987,1.0781446584840775,1
1,20140808,16.1806,20141024,16.088,41.2131,1.561729239184485,1
2,20141024,15.6496,20141107,15.7701,42.2938,1.6818980222065807,1
3,20150710,24.9951,20150724,28.3912,35.1502,0.23806672490067332,0
4,20151225,27.534000000000002,20160122,20.5333,22.5023,0.09589301281333254,0
5,20160722,19.7194,20160930,19.2757,20.7798,0.07803088863180072,0
6,20161104,18.9441,20161118,19.1735,20.7798,0.08377708816856604,0
7,20170310,19.2156,20170519,18.3843,26.8696,0.4615514324722725,0
8,20170609,19.1999,20170818,18.5108,26.8696,0.4515634116299673,0
9,20171027,19.2693,20180126,21.6513,22.5431,0.04118921265697672,0
10,20180223,20.8881,20180504,19.6398,20.7594,0.05700669049582981,0
11,20190111,15.609000000000002,20190510,15.1676,20.8,0.37134418101743194,0
12,20190719,16.4026,20190927,17.51,17.57,0.0034266133637920453,0
