,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130712,7.2674,20130927,7.0989,8.131,0.1453887221963966,0
1,20140130,7.3333,20140321,6.513999999999999,9.0058,0.38252993552348813,0
2,20140801,6.9865,20141024,7.5913,21.2249,1.7959506276922268,1
3,20150116,7.4742,20150710,9.5879,17.2273,0.796775101951418,1
4,20150717,10.4123,20150731,10.5583,17.2273,0.6316357746985785,1
5,20150807,10.7298,20150902,8.374,17.2273,1.0572366849773105,1
6,20151106,10.6011,20160122,10.7864,17.6367,0.6350867759400727,1
7,20160513,12.3427,20160812,13.1577,15.6299,0.18788998077171534,0
8,20160812,13.4704,20160826,14.3967,15.6299,0.08565851896615198,0
9,20170317,12.9111,20170505,12.1979,18.0611,0.4806729027127619,0
10,20170512,12.3693,20170609,11.4562,18.0611,0.5765349766938425,1
11,20170623,12.0275,20171208,14.9165,15.8465,0.06234706533033899,0
12,20190201,8.0653,20190510,9.8516,18.33,0.8606114742782898,1
13,20190628,8.8936,20191129,13.03,21.07,0.61703760552571,1
