,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130930,2.3047,20131115,2.16,2.3,0.06481481481481466,0
1,20131122,2.2273,20131227,2.05,2.27,0.10731707317073182,0
2,20140711,1.9769999999999999,20150213,4.96,21.37,3.308467741935484,1
3,20160812,5.5983,20160923,5.33,6.49,0.21763602251407133,0
4,20160930,5.4817,20161230,5.43,5.67,0.04419889502762435,0
5,20170804,3.8767,20171027,3.87,4.13,0.06718346253229969,0
6,20171201,3.674,20171215,3.78,3.99,0.055555555555555663,0
7,20171222,3.7353,20180214,3.27,3.99,0.22018348623853218,0
8,20180420,3.6833,20180608,3.39,3.67,0.08259587020648962,0
9,20190201,2.8310000000000004,20190510,3.39,3.47,0.02359882005899707,0
10,20190614,3.2243,20190628,3.22,3.39,0.052795031055900596,0
11,20190628,3.252,20190816,2.89,3.25,0.12456747404844286,0
