,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130719,8.269,20131108,8.9595,9.101,0.01579329203638603,0
1,20131115,8.7502,20131129,8.7384,14.3897,0.6467202233818546,1
2,20140627,7.519,20150227,10.5506,18.4681,0.750431255094497,1
3,20151127,11.0268,20160122,8.6622,21.4361,1.4746715614970791,1
4,20160129,10.2578,20160219,11.0826,21.4361,0.9342121884756286,1
5,20160311,10.0583,20170324,17.5233,17.8516,0.018735055611671447,0
6,20180316,9.951,20180511,9.1136,9.7313,0.06777782654494374,0
7,20180511,9.3696,20180525,9.3553,9.7313,0.0401911216102102,0
8,20190215,6.7215,20190510,7.6684,7.95,0.036722132387460235,0
9,20190614,7.3063,20190802,7.22,7.95,0.10110803324099729,0
10,20190906,7.5648,20191122,6.85,7.59,0.108029197080292,0
