,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130726,4.5609,20131108,4.3589,5.7796,0.3259308541145702,0
1,20131115,4.8119,20131220,4.8126,5.7796,0.20093088974774562,0
2,20131227,4.8580000000000005,20140321,4.8201,6.4714,0.3425862533972324,0
3,20140627,4.9249,20150710,8.9409,12.9279,0.4459282622554777,0
4,20150717,9.8777,20150828,9.536,12.9279,0.35569421140939594,0
5,20151127,10.2072,20160122,7.1334,10.8105,0.515476490873917,1
6,20160408,8.7118,20160520,7.4374,10.8105,0.453532148331406,0
7,20160701,8.557,20160914,8.7145,9.8681,0.13237707269493384,0
8,20160930,8.5428,20161118,9.3155,9.8681,0.059320487359776713,0
9,20171103,7.7791,20171201,7.6229,8.1842,0.07363339411510068,0
10,20171201,7.6777,20171215,7.8125,8.1842,0.047577600000000074,0
11,20180511,6.8743,20180629,5.9871,9.7929,0.6356666833692438,1
12,20180803,6.4746,20181019,5.8117,12.0962,1.0813531324741468,1
13,20181123,6.678999999999999,20190517,8.5497,10.4412,0.22123583283623996,0
14,20190906,8.9943,20191101,7.95,13.85,0.7421383647798742,1
