,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131227,4.7492,20140321,4.8852,7.5327,0.5419430115450748,1
1,20140328,4.6919,20140411,4.7015,7.5327,0.6021907901733489,1
2,20150306,6.0354,20150710,6.3806,10.17,0.5938939911607058,1
3,20160520,7.5636,20160603,7.7566,11.57,0.4916329319547225,0
4,20161230,9.4078,20170113,9.77,10.3,0.0542476970317299,0
5,20170113,9.5152,20170126,9.98,10.3,0.03206412825651305,0
6,20190222,2.89,20190510,2.75,3.88,0.4109090909090909,0
7,20190517,2.884,20190614,2.7,3.88,0.4370370370370369,0
8,20190614,2.912,20190823,2.76,3.88,0.40579710144927544,0
9,20190823,2.8993,20191115,3.49,3.88,0.11174785100286523,0
