,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130628,5.4664,20130712,5.6986,7.7394,0.358123047766118,0
1,20130830,5.7848,20131108,6.0396,9.6195,0.5927379296642162,1
2,20131129,6.1891,20140103,6.0249,10.1568,0.6858039137579048,1
3,20140425,6.8499,20140509,6.965,10.1568,0.45826274228284286,0
4,20140516,6.8745,20140530,7.4326,10.1568,0.3665204639022685,0
5,20141121,8.5021,20141231,8.0257,19.9421,1.4847801437880805,1
6,20150213,8.7849,20150710,12.5979,19.9978,0.5873915493852152,1
7,20150710,11.7753,20150724,14.1721,19.9978,0.4110682255981824,0
8,20151023,13.6345,20160122,13.7405,19.4682,0.41684800407554295,0
9,20160527,14.8674,20160805,15.0738,17.6944,0.1738513181812152,0
10,20160914,15.208,20160930,15.3989,17.7732,0.15418633798518075,0
11,20170317,14.5348,20170526,14.0294,27.1959,0.9384934494703979,1
12,20170609,14.3818,20171103,20.9115,23.4154,0.11973794323697494,0
13,20180504,18.8006,20180720,19.1521,20.3429,0.06217594937369789,0
14,20190222,15.0892,20190510,12.2852,13.5,0.09888320906456552,0
