,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130510,3.9458,20130712,3.6945,5.1128,0.3838949790228718,0
1,20130823,3.9797,20131115,4.1531,4.8155,0.15949531675134232,0
2,20140117,4.2383,20140130,4.289,4.8656,0.13443693168570764,0
3,20140130,4.2748,20140214,4.3314,5.16,0.19130073417370821,0
4,20140718,4.1582,20160506,6.1825,9.0207,0.4590699555196117,0
5,20160826,6.7141,20160923,6.3172,11.6094,0.8377445703792822,1
6,20160930,6.5829,20170210,7.183,11.6094,0.6162327718223585,1
7,20180223,6.249,20180404,5.965,6.1481,0.030695725062866806,0
8,20180504,6.0512,20180608,5.6853,5.7325,0.008302112465481177,0
9,20190201,4.724,20190517,5.32,5.33,0.0018796992481202605,0
