,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130517,8.3863,20130621,7.78,15.07,0.9370179948586118,1
1,20130830,7.9313,20140110,11.12,16.2,0.45683453237410077,0
2,20140808,11.0743,20150710,13.9,21.93,0.5776978417266186,1
3,20150807,16.355999999999998,20150925,12.15,20.04,0.6493827160493826,1
4,20151211,17.009,20160122,12.02,15.29,0.2720465890183028,0
5,20160708,13.1743,20160812,12.19,19.1,0.5668580803937655,1
6,20160812,12.537,20170126,15.12,17.34,0.1468253968253969,0
7,20170818,13.7033,20180316,13.19,14.49,0.09855951478392727,0
8,20190301,6.5007,20190510,6.51,8.34,0.28110599078341014,0
9,20190524,6.593,20190606,6.55,8.34,0.2732824427480916,0
10,20190614,6.5997,20190802,6.17,6.38,0.03403565640194489,0
