,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20140124,3.9092,20140328,3.793,5.0309,0.3263643553915106,0
1,20140411,3.9636,20140509,3.7633,5.734,0.5236627428055164,1
2,20150710,6.8908,20150724,7.1304,9.2299,0.29444350948053416,0
3,20150731,7.041,20150814,7.3384,9.2299,0.2577537337839312,0
4,20151106,7.1888,20151218,5.8925,6.9026,0.17142129826050057,0
5,20160408,5.5848,20160520,4.7536,5.89,0.23906092224840125,0
6,20160624,5.2158,20160812,5.03,6.98,0.38767395626242546,0
7,20161216,5.1715,20170505,5.31,6.94,0.3069679849340868,0
8,20171103,5.2317,20171201,4.56,4.88,0.0701754385964913,0
9,20190222,2.4913,20190510,2.13,2.22,0.04225352112676071,0
