,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20140516,6.4912,20140815,7.6974,12.94,0.6810871203263439,1
1,20150130,8.5769,20150821,12.5323,19.3849,0.5467950815093797,1
2,20151030,11.5997,20160122,10.3715,13.9078,0.34096321650677347,0
3,20160205,12.5057,20160226,12.8409,13.9078,0.08308607652111616,0
4,20160408,11.7408,20160520,9.7972,13.9078,0.4195688564079533,0
5,20160617,12.1392,20170120,9.3151,10.5513,0.1327092570128072,0
6,20170915,8.4012,20171103,7.9862,10.9128,0.366457138564023,0
7,20180209,7.5881,20180615,8.7919,10.4645,0.19024329212115687,0
8,20190201,8.012,20190510,9.2023,15.38,0.6713213001097554,1
9,20190614,8.6946,20190628,9.03,9.64,0.06755260243632351,0
10,20190906,9.0597,20191011,7.86,9.48,0.20610687022900764,0
