,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130628,6.086,20130712,6.1,17.47,1.8639344262295081,1
1,20130719,6.1623,20140404,11.42,14.49,0.26882661996497376,0
2,20140404,11.9743,20140509,11.25,14.42,0.2817777777777778,0
3,20140815,12.9133,20141017,12.79,15.17,0.18608287724784994,0
4,20150313,11.709000000000001,20151023,11.85,19.47,0.6430379746835443,1
5,20160115,13.182,20160129,15.21,19.49,0.28139381985535816,0
6,20161021,15.4413,20170120,16.58,21.29,0.28407720144752724,0
7,20170120,16.081,20170203,16.3,21.29,0.30613496932515327,0
8,20170901,16.521,20171201,15.51,15.99,0.03094777562862672,0
9,20181221,8.3953,20190510,12.44,19.91,0.6004823151125402,1
10,20190927,13.2273,20191101,13.38,13.77,0.029147982062780176,0
