,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130816,7.2063,20140328,10.7847,11.1924,0.03780355503630128,0
1,20140328,10.2016,20140411,10.6294,11.1924,0.05296630101416814,0
2,20141024,9.646,20141107,9.9499,25.9182,1.6048704007075447,1
3,20150710,15.3755,20150724,17.8903,44.5463,1.4899694247720834,1
4,20160701,34.0709,20160812,32.4317,38.2172,0.1783902786471261,0
5,20161118,34.1007,20170317,31.8493,33.9655,0.06644416046820494,0
6,20180223,23.0274,20180706,20.2007,23.7438,0.1753949120575029,0
7,20180803,21.4001,20181019,20.2395,24.1709,0.194243928950814,0
8,20181102,21.5623,20181214,18.531,24.1709,0.3043494684582592,0
9,20190329,19.901,20190524,19.2785,26.5492,0.37714033768187344,0
10,20190621,19.3212,20190705,18.4728,26.5492,0.43720497163396993,0
11,20190809,19.1497,20191129,22.11,26.0,0.17593848937132522,0
