,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130517,11.214,20130621,10.6985,11.2941,0.05567135579754181,0
1,20130918,9.9672,20131115,9.0441,10.7059,0.1837440983624683,0
2,20131122,9.7147,20140103,9.3088,9.6176,0.033172911653489144,0
3,20140801,8.6699,20150710,14.9601,18.9109,0.26408914378914583,0
4,20150710,15.0209,20150724,16.0441,18.9109,0.17868250634189523,0
5,20150807,15.6935,20150902,12.8482,18.9109,0.47187154620880756,0
6,20151218,15.9376,20160129,12.7036,14.3962,0.13323782234957024,0
7,20160914,12.8148,20160930,12.9052,15.6138,0.20988438768868353,0
8,20160930,12.9013,20170126,13.0874,16.4205,0.25468007396427095,0
9,20170630,14.1194,20170714,14.1722,14.7671,0.041976545631588535,0
10,20170908,14.0116,20171110,13.3936,16.2392,0.21245968223629205,0
11,20180420,13.0043,20180629,13.748,13.8503,0.007441082339249447,0
12,20180713,13.2802,20180727,13.339,13.6737,0.025091835969712855,0
13,20190201,12.2923,20190517,12.6233,14.49,0.14787733793857388,0
