,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130830,6.5088,20130913,6.624,9.0984,0.3735507246376812,0
1,20130918,6.5556,20131108,6.457000000000001,9.0984,0.40907542202261094,0
2,20131122,6.5518,20131213,6.2899,9.0984,0.44650948345760655,0
3,20131213,6.5339,20140404,8.7076,9.3079,0.06893977674675006,0
4,20140718,7.3334,20141128,8.1513,17.8784,1.1933188571148157,1
5,20150703,9.6031,20150717,11.7331,13.9914,0.1924725775796678,0
6,20151218,10.6411,20160122,7.2454,8.7542,0.20824247108510238,0
7,20160708,7.6519,20161223,7.5621,9.6065,0.2703481837055845,0
8,20170317,7.81,20170428,7.2842,9.6065,0.31881332198456935,0
9,20170929,7.125,20171110,6.6623,7.1873,0.07880161505786282,0
10,20180427,6.3178,20180629,5.6325,5.9259,0.05209054593874835,0
11,20190222,4.5311,20190510,4.5178,4.76,0.05361016423923138,0
12,20190712,4.4416,20190816,4.12,7.06,0.7135922330097086,1
13,20190906,4.5279,20191011,4.26,7.06,0.6572769953051643,1
