,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130510,3.2926,20130705,2.9162,3.4831,0.19439681777655854,0
1,20130906,3.2269,20131108,3.0705,4.1932,0.365640775118059,0
2,20140509,2.9588,20140530,3.0075,7.2298,1.4039235245220285,1
3,20140530,2.9435,20140613,2.9487,7.2298,1.4518601417573846,1
4,20140620,2.9368,20140704,2.9683,7.2298,1.4356702489640534,1
5,20151009,4.5681,20160205,4.9864,6.5636,0.31630033691641274,0
6,20160408,5.4112,20160527,4.8199,6.7596,0.4024357351812279,0
7,20160909,5.212999999999999,20170106,5.6722,6.593,0.16233560170656886,0
8,20170407,5.6829,20170505,5.055,5.437,0.07556874381800209,0
9,20180105,4.4629,20180223,3.9774,4.8884,0.22904409916025545,0
10,20180629,4.1044,20180824,3.8585,4.7368,0.22762731631463,0
11,20190215,3.7021,20190517,3.9473,5.2,0.31735616750690354,0
12,20190606,3.8677,20190621,3.8881,6.07,0.5611738381214475,1
