,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130510,5.5468,20130524,5.6447,5.8181,0.03071908161638351,0
1,20130906,5.2929,20131011,4.9123,5.4994,0.1195163161859006,0
2,20131011,5.1184,20131108,4.8604,7.5716,0.5578141716731133,1
3,20131122,4.9289,20140117,4.2334,7.5716,0.7885387631690841,1
4,20140425,4.6165,20140606,4.5169,7.5716,0.676282406074963,1
5,20140606,4.5483,20140704,4.3192,7.2268,0.6731802185589922,1
6,20140711,4.4537,20150213,5.8543,9.9876,0.7060280477597664,1
7,20150731,7.0624,20150902,5.5859,6.1649,0.10365384271111203,0
8,20160311,5.1177,20160513,4.803,5.5628,0.15819279616906107,0
9,20160722,4.7106,20161014,4.7141,7.5916,0.6104028340510382,1
10,20161014,4.8373,20161028,4.8666,7.5916,0.5599391772490033,1
11,20170623,5.9229,20171117,8.5059,11.3783,0.3376950116977626,0
12,20180601,9.6291,20181207,12.6159,21.57,0.7097472237414691,1
13,20190222,12.6629,20190816,18.7,27.95,0.49465240641711233,0
