,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130930,4.6112,20140103,4.6068,4.6381,0.00679430407224101,0
1,20140725,4.2163,20150213,6.3564,12.6076,0.9834497514316279,1
2,20150703,8.1374,20150717,8.9212,10.0153,0.12264045195713572,0
3,20150731,8.3035,20150814,8.8118,10.0153,0.1365782246533058,0
4,20151023,8.5434,20151211,7.6756,8.0459,0.0482437855021105,0
5,20160715,6.0952,20161230,6.6292,7.4863,0.12929161889820792,0
6,20170331,6.7971,20170428,6.7254,6.7516,0.003895679067416098,0
7,20180323,6.022,20180511,5.7761,6.1426,0.06345111753605379,0
8,20181221,5.2541,20190510,5.5141,5.9,0.06998422226655308,0
9,20190524,5.4957,20190606,5.87,5.9,0.005110732538330536,0
10,20190614,5.5325,20190726,5.49,5.88,0.07103825136612016,0
11,20190930,5.6368,20191122,5.55,5.7,0.02702702702702709,0
