,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20140207,2.8996,20140411,2.7135,3.7829,0.3941035562926112,0
1,20140711,2.6996,20141219,3.3204,6.2587,0.8849235031923867,1
2,20151127,4.0041,20160122,3.1739,7.4671,1.3526576136614261,1
3,20160129,3.7611,20161216,7.497999999999999,10.4147,0.3889970658842359,0
4,20170303,7.3286,20170421,6.8906,10.4147,0.5114358691550808,1
5,20170623,7.2035,20171215,8.6935,16.0699,0.8484960027606833,1
6,20180214,8.379,20180302,8.5243,16.0699,0.8851870534823973,1
7,20180504,8.7178,20180817,8.1448,10.2308,0.2561143306158531,0
8,20181130,8.6445,20190125,8.0849,15.29,0.8911798538015313,1
9,20190308,8.1338,20190927,12.78,16.95,0.32629107981220656,0
