,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130712,9.1864,20131115,13.1639,35.5066,1.6972705657138083,1
1,20140328,15.2698,20140411,15.9193,35.5066,1.2304121412373659,1
2,20140425,15.5488,20140509,15.5978,35.5066,1.2763851312364565,1
3,20140509,15.5575,20140523,15.5928,35.5066,1.2771150787542966,1
4,20150206,22.9259,20150703,33.7114,51.3014,0.5217819491329344,1
5,20150717,30.3651,20150731,33.062,51.3014,0.5516726150868068,1
6,20150731,30.8756,20150902,21.6163,51.3014,1.3732738720317539,1
7,20150930,32.7173,20160108,39.3277,39.3277,0.0,0
8,20160205,34.1245,20160226,35.2734,38.9691,0.10477300175202829,0
9,20160401,34.779,20160506,31.8666,35.2207,0.10525440429791702,0
10,20160715,32.9398,20160812,29.8788,31.5432,0.05570504839551792,0
11,20170818,20.7445,20171110,19.1345,19.8225,0.03595599571454715,0
12,20190201,11.0606,20190510,12.9712,13.140999999999998,0.013090539040335407,0
13,20190614,12.3359,20190628,12.46,14.09,0.13081861958266444,0
