,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130524,7.1013,20130621,6.5563,10.3957,0.5856046855696047,1
1,20131108,7.9421,20131122,8.287,12.2877,0.4827681911427535,0
2,20140110,8.3458,20140411,9.1739,14.5124,0.5819226283260118,1
3,20140627,9.2938,20141031,11.6574,21.4871,0.8432154682862388,1
4,20141121,11.2739,20141205,11.6376,21.4871,0.8463514814051007,1
5,20150306,11.4529,20150710,10.6694,15.5892,0.4611130897707463,0
6,20151113,11.9001,20160122,8.6936,12.6947,0.4602351154872549,0
7,20160318,10.6632,20160527,9.8297,13.6529,0.38894371140523104,0
8,20160805,11.0192,20170106,12.3983,12.9219,0.042231596267230186,0
9,20170804,10.7057,20171117,10.8079,11.3924,0.05408081125843135,0
10,20180323,9.6142,20180615,9.2122,14.8369,0.6105707648553007,1
11,20180831,9.6354,20180928,9.6892,14.8369,0.5312822524047394,1
12,20181109,9.8806,20181221,7.8209,10.3152,0.3189274891636514,0
13,20190329,8.6093,20190510,7.334,7.5228,0.02574311426233986,0
