,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130930,2.5544,20131108,2.479,2.5974,0.04776119402985068,0
1,20131115,2.5099,20131129,2.5044,2.5974,0.037134643028270235,0
2,20140711,2.3656,20150213,3.8419,8.7626,1.2807985632109116,1
3,20150710,5.1993,20150724,5.327999999999999,6.1911,0.1619932432432433,0
4,20150807,5.3126,20150902,4.5266,5.9005,0.30351698846816594,0
5,20160708,4.1814,20161014,4.3281,5.1847,0.19791594464083553,0
6,20170526,4.7422,20170609,4.7775,5.7724,0.20824699110413403,0
7,20171020,4.9757,20171103,4.984,5.1529,0.033888443017656464,0
8,20171103,4.9787,20171117,5.0028,5.1529,0.030003198209002983,0
9,20180119,4.9946,20180223,4.6461,4.7869,0.030304986978326013,0
10,20181109,4.0273,20190104,3.8131,4.7518,0.24617765073037695,0
11,20190201,3.9202,20190531,4.3118,4.6,0.06683983487174726,0
