,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131025,3.2032,20131122,3.1183,3.3647,0.07901741333418848,0
1,20131122,3.1799,20131227,3.033,3.4864,0.1494889548302012,0
2,20140430,3.0260000000000002,20150213,4.1605,10.3435,1.4861194567960583,1
3,20150807,6.5551,20150911,6.2832,7.071000000000001,0.12538197097020637,0
4,20160914,4.0647,20160930,4.1294,9.1776,1.2225020584104227,1
5,20171020,6.9344,20171103,7.2611,8.3379,0.1482970899725936,0
6,20181109,5.3281,20181228,5.0677,7.5074,0.48142155218343613,0
7,20190104,5.2432,20190517,5.9206,6.96,0.175556531432625,0
8,20190524,5.8522,20190606,5.8908,6.96,0.18150336117335514,0
9,20190830,6.1504,20191122,5.75,6.24,0.08521739130434787,0
