,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130930,6.6636,20131115,6.1908,7.0901,0.14526394004005933,0
1,20131122,6.64,20140103,6.4303,7.0407,0.09492558667558283,0
2,20140207,6.4419,20140314,6.0146,7.7734,0.2924217736840355,0
3,20140620,6.2742,20141231,7.515,34.9702,3.6533865602129074,1
4,20150710,10.8144,20150724,11.335,12.4894,0.10184384649316268,0
5,20150807,11.265,20150902,9.2724,11.0417,0.19081359734265146,0
6,20160624,8.0699,20161223,9.1713,10.4607,0.14059075594517667,0
7,20170303,9.3875,20170414,9.0065,10.2086,0.13347027147060453,0
8,20170915,8.1877,20171117,7.8298,8.4153,0.07477841068737395,0
9,20180608,5.6145,20180706,4.91,5.54,0.12830957230142565,0
10,20190104,4.3202,20190125,4.23,5.64,0.33333333333333315,0
11,20190201,4.1807,20190510,4.21,4.99,0.18527315914489317,0
12,20190906,4.369,20191011,4.02,9.56,1.3781094527363187,1
