,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130510,3.2842,20130621,3.1573,3.6655,0.16096031419250623,0
1,20130830,3.2298,20131115,3.1573,4.3652,0.3825737180502326,0
2,20131115,3.2112,20140509,3.5238,4.8201,0.36786991316192746,0
3,20140711,3.6005,20141128,4.3509,10.6383,1.4450803282079567,1
4,20150731,6.0478,20150814,6.3087,8.0308,0.27297224467798425,0
5,20151127,6.3487,20160122,5.1577,6.0024,0.163774550671811,0
6,20160408,5.7032,20160527,5.1538,6.8866,0.3362179362800262,0
7,20160708,5.5839,20170113,6.3596,7.4364,0.16931882508333848,0
8,20170120,6.0297,20170203,6.0827,7.4364,0.22254919690269123,0
9,20170512,6.3483,20170922,6.822,6.9722,0.022017003811199046,0
10,20170929,6.7012,20171020,6.935,6.9722,0.005364095169430475,0
11,20180713,5.4694,20180817,5.1653,7.0311,0.3612181286662924,0
12,20180921,5.2403,20181026,4.9689,7.0311,0.41502143331522084,0
13,20190201,5.1175,20190510,5.5286,6.68,0.20826248959953692,0
