,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130802,1.107,20131115,1.755,2.7467,0.5650712250712252,1
1,20140103,1.5352,20140321,1.95,2.7189,0.3943076923076924,0
2,20140425,1.9158,20140801,2.0169,3.5434,0.7568545788090634,1
3,20150213,2.3611,20160115,8.6385,20.4671,1.369288649649823,1
4,20160129,8.2173,20160219,8.58,20.4671,1.3854428904428902,1
5,20160805,8.7338,20160902,8.5392,11.092,0.2989507213790521,0
6,20161021,8.6855,20161223,8.6402,11.2387,0.30074535311682593,0
7,20170602,7.6789,20170721,7.1416,12.5909,0.7630362943878121,1
8,20170825,7.1572,20180413,9.8379,12.0598,0.22585104544669085,0
9,20180803,10.3284,20180831,8.9419,9.3733,0.04824478019212919,0
10,20190329,6.5348,20190510,5.6965,6.45,0.13227420345826382,0
11,20191011,5.5552,20200214,5.28,5.94,0.12500000000000003,0
