,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130510,8.4991,20130621,8.0541,8.4749,0.05224668181423124,0
1,20130930,7.8881,20131115,7.0461,7.2908,0.0347284313308071,0
2,20140307,7.0295,20140411,6.459,11.6848,0.8090726118594209,1
3,20140530,6.4997,20141219,10.3441,21.8039,1.1078585860538859,1
4,20160122,12.9593,20160205,13.1234,17.8111,0.3572016398189493,0
5,20160205,13.2112,20160311,12.135,17.8111,0.467746188710342,0
6,20160527,14.1187,20160812,14.699000000000002,20.5512,0.39813592761412336,0
7,20170203,15.9686,20170421,16.8324,18.9756,0.12732587153347116,0
8,20170421,16.8455,20170505,17.2924,18.9756,0.09733755869630585,0
9,20170623,16.744,20170825,15.5113,18.0557,0.1640352517197141,0
10,20170825,16.7975,20170908,16.8422,18.0557,0.07205115721224088,0
11,20180302,15.1381,20180404,13.5247,13.6127,0.006506613825075674,0
12,20190301,8.4995,20190510,8.0906,9.87,0.21993424467901007,0
13,20190705,8.4595,20190823,8.06,8.85,0.09801488833746887,0
14,20190830,8.5265,20191011,8.36,8.72,0.04306220095693795,0
