,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20140718,16.2218,20150109,21.5467,73.5998,2.4158270175943413,1
1,20150717,38.7703,20150731,46.1302,51.8169,0.12327499122050185,0
2,20150807,40.4475,20150902,33.1727,51.8169,0.5620344439855663,1
3,20151211,40.4393,20160122,27.0603,90.46600000000001,2.34312627724009,1
4,20160401,33.3087,20160527,25.0854,29.1506,0.1620544220941265,0
5,20161202,25.2667,20161230,23.846,24.7185,0.03658894573513372,0
6,20170721,22.0604,20180119,26.4349,37.7641,0.42856980733802663,0
7,20180119,24.4991,20180209,25.213,39.7481,0.5764922857256177,1
8,20180323,25.8323,20180504,24.8852,39.7481,0.597258611544211,1
9,20181012,29.515,20181026,31.2441,38.461999999999996,0.23101641589932168,0
10,20181026,29.7938,20181109,30.5862,38.461999999999996,0.25749521025822086,0
11,20190201,30.4104,20190426,32.0118,44.2,0.3807408518108948,0
12,20190426,30.2941,20190510,29.8085,44.2,0.48279853062046074,0
13,20190524,30.0292,20190823,32.84,46.0,0.4007308160779536,0
