,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130614,7.3475,20130705,6.6279,10.0379,0.5144917696404593,1
1,20130719,7.504,20131108,8.529,13.4875,0.5813694454215033,1
2,20131108,8.0844,20131122,8.4568,13.4875,0.5948704001513577,1
3,20131220,8.1757,20140103,8.2206,15.2484,0.8549011021093352,1
4,20140117,8.2797,20140411,8.4634,24.8008,1.9303589573930098,1
5,20140411,8.7571,20140509,12.9267,24.8008,0.918571638546574,1
6,20140516,8.6498,20141121,18.6719,37.157,0.9899956619304943,1
7,20150109,16.548,20150123,16.5273,37.157,1.2482196123988791,1
8,20150807,22.0165,20160129,17.757,19.7649,0.11307653319817532,0
9,20160805,16.2762,20160819,16.3224,18.7856,0.15090918002254575,0
10,20160930,16.2591,20161216,16.1938,18.7856,0.16004890760661483,0
11,20170203,16.5776,20170505,14.2351,18.8148,0.32171884988514327,0
12,20171013,13.8724,20171201,12.5927,14.3464,0.13926322393132518,0
13,20180427,12.1492,20180615,10.8886,11.8695,0.09008504307257131,0
14,20180727,10.9969,20180921,9.866,13.44,0.36225420636529493,0
15,20180921,10.8998,20181026,8.9799,13.44,0.4966759095312864,0
16,20190215,9.7704,20190517,10.4534,13.49,0.2904892188187575,0
17,20190606,10.376,20190621,10.6326,13.49,0.2687395368959615,0
18,20190930,11.5795,20191129,10.88,12.2,0.12132352941176457,0
