,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131108,3.4159,20131213,3.4145,3.7003,0.08370185971591743,0
1,20140228,3.345,20140328,3.2813,19.0725,4.8124828574040786,1
2,20140704,3.178,20141114,6.9756,18.7291,1.6849446642582715,1
3,20160608,6.9188,20160923,7.5801,8.5645,0.129866360602103,0
4,20170331,7.2933,20170505,6.7827,10.6657,0.5724858832028542,1
5,20170630,6.8222,20171110,8.0882,12.0523,0.490109047748572,0
6,20180706,9.0001,20180817,7.6099,7.8689,0.03403461280700145,0
7,20190222,6.0401,20190510,5.3787,6.18,0.14897651848959775,0
8,20190606,5.4843,20190802,5.06,6.18,0.2213438735177866,0
9,20190906,5.6366,20191011,5.1,5.73,0.12352941176470604,0
