,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130927,30.221999999999998,20131115,17.14,17.14,0.0,0
1,20140905,11.5237,20141128,10.97,23.06,1.1020966271649952,1
2,20151106,13.7903,20160122,10.31,21.26,1.0620756547041708,1
3,20160914,12.9873,20170203,15.25,17.84,0.16983606557377048,0
4,20170929,13.7547,20171208,12.59,13.25,0.052422557585385235,0
5,20171229,12.315999999999999,20180112,12.45,12.88,0.03453815261044189,0
6,20180119,12.1657,20180214,11.28,12.6,0.11702127659574471,0
7,20181207,7.9843,20190201,7.61,10.64,0.39816031537450725,0
8,20190201,7.7283,20190517,7.48,8.17,0.09224598930481276,0
9,20190930,7.56,20191115,6.91,7.1,0.02749638205499269,0
