,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131011,6.7419,20131115,5.751,6.9284,0.20472961224134925,0
1,20140207,6.1043,20140530,5.9956,14.5268,1.422910134098339,1
2,20140711,6.1478,20150717,12.5597,16.1983,0.2897043719197115,0
3,20150717,13.9003,20150731,14.3144,16.1798,0.130316324819762,0
4,20151127,13.4635,20160122,9.8815,14.6838,0.4859889692860394,0
5,20160527,11.7744,20161021,13.7695,15.6996,0.14017211953956202,0
6,20161223,13.8003,20170126,13.5478,14.8315,0.09475339169459245,0
7,20170217,14.0807,20170407,13.4093,14.312999999999999,0.06739352538909554,0
8,20170721,13.044,20170915,12.1823,12.5454,0.02980553754217193,0
9,20190222,6.4473,20190517,7.45,8.7,0.16778523489932873,0
10,20190606,6.765,20190621,6.79,11.5,0.6936671575846833,1
11,20190809,6.973,20191025,6.98,11.5,0.64756446991404,1
