,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20140207,13.2276,20140411,13.0578,16.3816,0.254545176063349,0
1,20140411,13.4431,20140425,13.8398,16.3816,0.1836587233919564,0
2,20140829,13.2678,20141128,14.4576,27.9153,0.9308391434262948,1
3,20150109,14.1897,20150217,14.2926,27.9153,0.953129591536879,1
4,20150217,14.5156,20150710,15.4686,19.6052,0.26741915881204503,0
5,20150731,18.1634,20150814,18.9511,19.6052,0.03451514687801762,0
6,20151231,15.7446,20160129,13.064,15.3993,0.17875842008573178,0
7,20160708,12.9353,20161118,14.3834,20.9378,0.45569197825270796,0
8,20170922,15.758,20171013,16.0265,20.9378,0.3064486943499829,0
9,20171027,15.8305,20180105,17.5296,18.1423,0.03495230923694781,0
10,20180427,16.7796,20180622,16.1509,19.7802,0.2247119355577708,0
11,20180907,15.8624,20190510,19.1042,24.35,0.2745888338689923,0
12,20190830,18.8759,20191220,20.75,22.99,0.10795180722891559,0
