,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130816,8.0323,20131108,9.0525,12.7376,0.4070809168737918,0
1,20140117,9.1743,20140430,9.7137,15.9968,0.646828705848441,1
2,20140620,10.0927,20141231,13.1266,51.8141,2.947259762619414,1
3,20150206,13.6184,20160122,32.3936,38.6447,0.19297330336856666,0
4,20160129,31.0614,20160219,31.4025,37.7811,0.20312395509911638,0
5,20160401,34.9248,20160527,32.4721,34.739000000000004,0.06981069903086055,0
6,20160708,34.4911,20160812,30.8137,33.9736,0.10254854172007895,0
7,20161202,31.8454,20161230,30.274,38.8508,0.28330580696307056,0
8,20170324,31.4924,20170512,29.4398,29.4398,0.0,0
9,20171201,25.6634,20180105,24.7135,26.0189,0.05282133247010738,0
10,20180413,25.029,20180511,23.6454,24.1795,0.022587902932494366,0
11,20181026,20.8238,20190510,22.68,27.49,0.21208112874779536,0
12,20190809,23.8367,20191011,22.92,23.54,0.027050610820244216,0
