,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130830,5.7249,20131108,5.0438,5.6331,0.11683651215353498,0
1,20140627,4.8398,20151009,10.01,15.1,0.5084915084915085,1
2,20151009,10.5506,20151023,11.96,15.1,0.26254180602006677,0
3,20151106,11.0455,20151120,11.6,15.1,0.3017241379310345,0
4,20160115,12.6103,20160311,10.37,13.29,0.28158148505303765,0
5,20160902,10.991,20161223,11.5,16.3,0.4173913043478262,0
6,20170120,11.2163,20170609,12.05,13.99,0.1609958506224066,0
7,20170623,13.212,20170728,10.77,11.8,0.0956360259981431,0
8,20180404,8.3813,20180504,4.96,5.16,0.040322580645161324,0
9,20181228,3.4167,20190111,3.48,7.15,1.0545977011494254,1
