,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130802,18.3308,20130906,17.7468,26.5061,0.49357067189577836,0
1,20131122,18.7083,20140321,20.1771,26.6212,0.3193769173964545,0
2,20140411,20.2499,20140509,19.4927,30.2605,0.5524016683168571,1
3,20140725,20.2914,20150116,24.7568,60.1221,1.4285085309894658,1
4,20150116,23.8302,20150130,24.7568,60.1221,1.4285085309894658,1
5,20160520,25.0542,20160923,35.6747,36.922,0.03496315315896127,0
6,20161104,33.6543,20161118,34.6169,35.8044,0.03430405380031141,0
7,20170901,25.6219,20180126,33.3707,56.4224,0.690776639387247,1
8,20180223,31.9718,20180615,43.0364,56.4224,0.31103902742794476,0
9,20190118,45.2326,20190510,57.9511,93.33,0.6104957455509905,1
10,20190930,65.9771,20191101,66.9,180.15,1.6928251121076232,1
