,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130930,3.6057,20131115,3.1567,9.4758,2.001805683150125,1
1,20131115,3.4927,20140314,3.7863,9.4758,1.5026543063148716,1
2,20140425,3.8565,20140509,3.8741,9.4758,1.44593583025735,1
3,20141226,4.9907,20150320,5.5417,13.9274,1.5131999206019815,1
4,20150710,7.5827,20150724,7.9606,10.97,0.3780368313946185,0
5,20150731,7.8396,20150814,8.5537,10.97,0.2824859417561993,0
6,20151211,8.2653,20160122,6.4996,18.6631,1.871422856791187,1
7,20160205,7.6383,20160226,7.9044,19.9873,1.5286296240068826,1
8,20160318,7.5179,20170126,22.8792,35.2,0.5385153327039408,1
9,20190301,4.9057,20190517,4.48,4.59,0.0245535714285713,0
